Day,Tankno,Experiment,Year,Diluted,DilutionFactor,Ct,CtNum,Replicate,Run,BaselineStart,BaselineEnd,Threshold,Conversion
6,21,3,2021,N,1,44.31031799,44.31031799,6,12.12.23,8,20,0.042,1.22
6,18,3,2021,N,1,48.69026947,48.69026947,1,12.12.23,8,20,0.042,1.22
6,18,3,2021,N,1,47.91569901,47.91569901,2,12.12.23,8,20,0.042,1.22
6,18,3,2021,N,1,48.88187027,48.88187027,3,12.12.23,8,20,0.042,1.22
6,18,3,2021,N,1,NA,51,4,12.12.23,8,20,0.042,1.22
6,18,3,2021,N,1,NA,51,5,12.12.23,8,20,0.042,1.22
6,18,3,2021,N,1,49.27494049,49.27494049,6,12.12.23,8,20,0.042,1.22
4,9,3,2021,N,1,NA,51,1,12.12.23,8,20,0.042,1.22
4,9,3,2021,N,1,NA,51,2,12.12.23,8,20,0.042,1.22
4,9,3,2021,N,1,NA,51,3,12.12.23,8,20,0.042,1.22
4,9,3,2021,N,1,NA,51,4,12.12.23,8,20,0.042,1.22
4,9,3,2021,N,1,NA,51,5,12.12.23,8,20,0.042,1.22
4,9,3,2021,N,1,NA,51,6,12.12.23,8,20,0.042,1.22
6,9,3,2021,N,1,NA,51,1,12.12.23,8,20,0.042,1.22
6,9,3,2021,N,1,NA,51,2,12.12.23,8,20,0.042,1.22
6,9,3,2021,N,1,NA,51,3,12.12.23,8,20,0.042,1.22
6,9,3,2021,N,1,NA,51,4,12.12.23,8,20,0.042,1.22
6,9,3,2021,N,1,NA,51,5,12.12.23,8,20,0.042,1.22
6,9,3,2021,N,1,NA,51,6,12.12.23,8,20,0.042,1.22
6,11,3,2021,N,1,NA,51,1,12.12.23,8,20,0.042,1.22
6,11,3,2021,N,1,NA,51,2,12.12.23,8,20,0.042,1.22
6,11,3,2021,N,1,NA,51,3,12.12.23,8,20,0.042,1.22
6,11,3,2021,N,1,NA,51,4,12.12.23,8,20,0.042,1.22
6,11,3,2021,N,1,NA,51,5,12.12.23,8,20,0.042,1.22
6,11,3,2021,N,1,NA,51,6,12.12.23,8,20,0.042,1.22
7,4,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
7,4,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
7,4,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
7,4,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
7,4,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
7,4,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
7,5,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
7,5,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
7,5,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
7,5,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
7,5,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
7,5,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
16,10,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,10,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
16,10,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
16,10,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,10,3,2021,N,1,36.6447525,36.6447525,5,12.7.23,8,20,0.039,0.44
16,10,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
7,7,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
7,7,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
7,7,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
7,7,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
7,7,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
7,7,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
6,15,3,2021,Y,1,NA,51,1,12.7.23,8,20,0.039,0.44
6,15,3,2021,Y,1,NA,51,2,12.7.23,8,20,0.039,0.44
6,15,3,2021,Y,1,NA,51,3,12.7.23,8,20,0.039,0.44
6,15,3,2021,Y,1,NA,51,4,12.7.23,8,20,0.039,0.44
6,15,3,2021,Y,1,NA,51,5,12.7.23,8,20,0.039,0.44
6,15,3,2021,Y,1,NA,51,6,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
16,15,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,15,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
16,15,3,2021,N,1,45.86434937,45.86434937,3,12.7.23,8,20,0.039,0.44
16,15,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,15,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
16,15,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
16,8,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
6,3,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
6,3,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
6,3,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
6,3,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
6,3,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
6,3,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
16,12,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,12,3,2021,N,1,47.42747116,47.42747116,2,12.7.23,8,20,0.039,0.44
16,12,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
16,12,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,12,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
16,12,3,2021,N,1,37.11328506,37.11328506,6,12.7.23,8,20,0.039,0.44
16,14,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,14,3,2021,N,1,37.36114883,37.36114883,2,12.7.23,8,20,0.039,0.44
16,14,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
16,14,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,14,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
16,14,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
16,20,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
16,20,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
16,20,3,2021,N,1,38.0236702,38.0236702,3,12.7.23,8,20,0.039,0.44
16,20,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
16,20,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
16,20,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
6,6,3,2021,N,1,NA,51,1,12.7.23,8,20,0.039,0.44
6,6,3,2021,N,1,NA,51,2,12.7.23,8,20,0.039,0.44
6,6,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
6,6,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
6,6,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
6,6,3,2021,N,1,NA,51,6,12.7.23,8,20,0.039,0.44
6,16,3,2021,Y,3.4,NA,51,1,12.7.23,8,20,0.039,0.44
6,16,3,2021,Y,3.4,NA,51,2,12.7.23,8,20,0.039,0.44
6,16,3,2021,Y,3.4,46.17175293,46.17175293,3,12.7.23,8,20,0.039,0.44
6,16,3,2021,Y,3.4,49.41799164,49.41799164,4,12.7.23,8,20,0.039,0.44
6,16,3,2021,Y,3.4,NA,51,5,12.7.23,8,20,0.039,0.44
6,16,3,2021,Y,3.4,NA,51,6,12.7.23,8,20,0.039,0.44
7,22,3,2021,N,1,37.94248962,37.94248962,1,12.7.23,8,20,0.039,0.44
7,22,3,2021,N,1,39.10942459,39.10942459,2,12.7.23,8,20,0.039,0.44
7,22,3,2021,N,1,NA,51,3,12.7.23,8,20,0.039,0.44
7,22,3,2021,N,1,NA,51,4,12.7.23,8,20,0.039,0.44
7,22,3,2021,N,1,NA,51,5,12.7.23,8,20,0.039,0.44
7,22,3,2021,N,1,38.19189835,38.19189835,6,12.7.23,8,20,0.039,0.44
5,4,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
5,4,3,2021,N,1,NA,51,2,12.6.23,8,20,0.035,-0.35
5,4,3,2021,N,1,NA,51,3,12.6.23,8,20,0.035,-0.35
5,4,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
5,4,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
5,4,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
6,4,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
6,4,3,2021,N,1,NA,51,2,12.6.23,8,20,0.035,-0.35
6,4,3,2021,N,1,NA,51,3,12.6.23,8,20,0.035,-0.35
6,4,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
6,4,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
6,4,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
5,10,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
5,10,3,2021,N,1,NA,51,2,12.6.23,8,20,0.035,-0.35
5,10,3,2021,N,1,NA,51,3,12.6.23,8,20,0.035,-0.35
5,10,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
5,10,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
5,10,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
5,7,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
5,7,3,2021,N,1,NA,51,2,12.6.23,8,20,0.035,-0.35
5,7,3,2021,N,1,NA,51,3,12.6.23,8,20,0.035,-0.35
5,7,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
5,7,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
5,7,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
5,15,3,2021,Y,1.59,NA,51,1,12.6.23,8,20,0.035,-0.35
5,15,3,2021,Y,1.59,NA,51,2,12.6.23,8,20,0.035,-0.35
5,15,3,2021,Y,1.59,NA,51,3,12.6.23,8,20,0.035,-0.35
5,15,3,2021,Y,1.59,NA,51,4,12.6.23,8,20,0.035,-0.35
5,15,3,2021,Y,1.59,NA,51,5,12.6.23,8,20,0.035,-0.35
5,15,3,2021,Y,1.59,35.97582245,35.97582245,6,12.6.23,8,20,0.035,-0.35
5,6,3,2021,Y,1.422,NA,51,1,12.6.23,8,20,0.035,-0.35
5,6,3,2021,Y,1.422,NA,51,2,12.6.23,8,20,0.035,-0.35
5,6,3,2021,Y,1.422,NA,51,3,12.6.23,8,20,0.035,-0.35
5,6,3,2021,Y,1.422,NA,51,4,12.6.23,8,20,0.035,-0.35
5,6,3,2021,Y,1.422,34.79384232,34.79384232,5,12.6.23,8,20,0.035,-0.35
5,16,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
5,16,3,2021,N,1,38.40611649,38.40611649,2,12.6.23,8,20,0.035,-0.35
5,16,3,2021,N,1,39.09706116,39.09706116,3,12.6.23,8,20,0.035,-0.35
5,16,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
5,16,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
5,16,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
5,1,3,2021,N,1,36.675457,36.675457,1,12.6.23,8,20,0.035,-0.35
5,1,3,2021,N,1,37.40796661,37.40796661,2,12.6.23,8,20,0.035,-0.35
5,1,3,2021,N,1,37.83375931,37.83375931,3,12.6.23,8,20,0.035,-0.35
5,1,3,2021,N,1,35.19010544,35.19010544,4,12.6.23,8,20,0.035,-0.35
5,1,3,2021,N,1,38.06890106,38.06890106,5,12.6.23,8,20,0.035,-0.35
5,1,3,2021,N,1,37.7250824,37.7250824,6,12.6.23,8,20,0.035,-0.35
5,22,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
5,22,3,2021,N,1,NA,51,2,12.6.23,8,20,0.035,-0.35
5,22,3,2021,N,1,NA,51,3,12.6.23,8,20,0.035,-0.35
5,22,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
5,22,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
5,22,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
4,21,3,2021,Y,3.48,NA,51,1,12.6.23,8,20,0.035,-0.35
4,21,3,2021,Y,3.48,NA,51,2,12.6.23,8,20,0.035,-0.35
4,21,3,2021,Y,3.48,48.77853775,48.77853775,3,12.6.23,8,20,0.035,-0.35
4,21,3,2021,Y,3.48,NA,51,4,12.6.23,8,20,0.035,-0.35
4,21,3,2021,Y,3.48,NA,51,5,12.6.23,8,20,0.035,-0.35
4,21,3,2021,Y,3.48,NA,51,6,12.6.23,8,20,0.035,-0.35
4,16,3,2021,Y,2.94,36.57308578,36.57308578,1,12.6.23,8,20,0.035,-0.35
4,16,3,2021,Y,2.94,NA,51,2,12.6.23,8,20,0.035,-0.35
4,16,3,2021,Y,2.94,NA,51,3,12.6.23,8,20,0.035,-0.35
4,16,3,2021,Y,2.94,NA,51,4,12.6.23,8,20,0.035,-0.35
4,16,3,2021,Y,2.94,NA,51,5,12.6.23,8,20,0.035,-0.35
4,16,3,2021,Y,2.94,NA,51,6,12.6.23,8,20,0.035,-0.35
4,1,3,2021,Y,1,NA,51,1,12.6.23,8,20,0.035,-0.35
4,1,3,2021,Y,1,NA,51,2,12.6.23,8,20,0.035,-0.35
4,1,3,2021,Y,1,NA,51,3,12.6.23,8,20,0.035,-0.35
4,1,3,2021,Y,1,NA,51,4,12.6.23,8,20,0.035,-0.35
4,1,3,2021,Y,1,NA,51,5,12.6.23,8,20,0.035,-0.35
4,1,3,2021,Y,1,NA,51,6,12.6.23,8,20,0.035,-0.35
4,22,3,2021,N,1,NA,51,1,12.6.23,8,20,0.035,-0.35
4,22,3,2021,N,1,NA,51,2,12.6.23,8,20,0.035,-0.35
4,22,3,2021,N,1,NA,51,3,12.6.23,8,20,0.035,-0.35
4,22,3,2021,N,1,NA,51,4,12.6.23,8,20,0.035,-0.35
4,22,3,2021,N,1,NA,51,5,12.6.23,8,20,0.035,-0.35
4,22,3,2021,N,1,NA,51,6,12.6.23,8,20,0.035,-0.35
4,18,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
4,18,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
7,8,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
4,16,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
4,17,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,44.93502426,44.93502426,5,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
7,4,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
7,6,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
4,20,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
7,9,1,2022,N,1,46.33296204,46.33296204,8,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,48.92899704,48.92899704,4,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
7,3,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,44.4263649,44.4263649,4,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
7,5,1,2022,N,1,47.02384567,47.02384567,8,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,1,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,2,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,3,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,4,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,5,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,6,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,7,1.9.24,3,16,0.096,0.7
4,21,1,2022,N,1,NA,51,8,1.9.24,3,16,0.096,0.7
4,4,3,2021,Y,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,4,3,2021,Y,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,4,3,2021,Y,1,NA,51,3,12.5.23,8,20,0.047,0.09
4,4,3,2021,Y,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,4,3,2021,Y,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,4,3,2021,Y,1,NA,51,6,12.5.23,8,20,0.047,0.09
4,5,3,2021,N,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,5,3,2021,N,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,5,3,2021,N,1,NA,51,3,12.5.23,8,20,0.047,0.09
4,5,3,2021,N,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,5,3,2021,N,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,5,3,2021,N,1,NA,51,6,12.5.23,8,20,0.047,0.09
4,7,3,2021,N,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,7,3,2021,N,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,7,3,2021,N,1,NA,51,3,12.5.23,8,20,0.047,0.09
4,7,3,2021,N,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,7,3,2021,N,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,7,3,2021,N,1,NA,51,6,12.5.23,8,20,0.047,0.09
4,8,3,2021,N,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,8,3,2021,N,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,8,3,2021,N,1,NA,51,3,12.5.23,8,20,0.047,0.09
4,8,3,2021,N,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,8,3,2021,N,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,8,3,2021,N,1,NA,51,6,12.5.23,8,20,0.047,0.09
4,15,3,2021,N,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,15,3,2021,N,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,15,3,2021,N,1,48.93653107,48.93653107,3,12.5.23,8,20,0.047,0.09
4,15,3,2021,N,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,15,3,2021,N,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,15,3,2021,N,1,NA,51,6,12.5.23,8,20,0.047,0.09
4,19,3,2021,N,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,19,3,2021,N,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,19,3,2021,N,1,NA,51,3,12.5.23,8,20,0.047,0.09
4,19,3,2021,N,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,19,3,2021,N,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,19,3,2021,N,1,48.57849884,48.57849884,6,12.5.23,8,20,0.047,0.09
4,12,3,2021,Y,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,12,3,2021,Y,1,NA,51,2,12.5.23,8,20,0.047,0.09
4,12,3,2021,Y,1,NA,51,3,12.5.23,8,20,0.047,0.09
4,12,3,2021,Y,1,NA,51,4,12.5.23,8,20,0.047,0.09
4,12,3,2021,Y,1,NA,51,5,12.5.23,8,20,0.047,0.09
4,12,3,2021,Y,1,NA,51,6,12.5.23,8,20,0.047,0.09
4,14,3,2021,N,1,NA,51,1,12.5.23,8,20,0.047,0.09
4,14,3,2021,N,1,46.52402878,46.52402878,2,12.5.23,8,20,0.047,0.09
4,14,3,2021,N,1,NA,51,3,12.5.23,8,20,0.047,0.09
